created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 27 23:56:17 +0000 2023;1695948377891213373;"@Malika6027 Bahasa kren nya muka bajingan ini / monkeys faces  / dickhead haha .kirim ke IKN biar tinggal dg saudaranya orang hutan .";0;0;0;0;in;1647761274661670912;1695688572236664973;manukahoneyland;https://twitter.com/manukahoneyland/status/1695948377891213373
Sun Aug 27 23:52:57 +0000 2023;1695947542541087032;"Bangun Bandara VVIP di IKN, Kementerian PUPR Siapkan Dana Rp 2,7 Triliun  Klik untuk baca: https://t.co/MPCLnhbqse";0;1;0;16;in;1531957384213843970;1695947542541087032;yangmi3prnew;https://twitter.com/yangmi3prnew/status/1695947542541087032
Sun Aug 27 23:48:05 +0000 2023;1695946314624987205;"Peluncuran buku "The Road to Nusantara", referensi akademik pertama tentang IKN dalam Bahasa Inggris dan diterbitkan penerbit bereputasi global. Ditulis para periset dan akademisi yg berdedikasi. Naskah telah direview  oleh pakar2 yg mumpuni.  https://t.co/HpYIG5XDTv";0;0;0;1;in;917562970959339520;1695252670070886770;najib_lipi;https://twitter.com/najib_lipi/status/1695946314624987205
Sun Aug 27 23:43:37 +0000 2023;1695945190400475303;"@yaniarsim @DPR_RI @mohmahfudmd Dari proyek IKN dan KCJB dapet gede dong 😃";0;0;0;0;in;59916283;1695647709225689396;Kang_eNeS;https://twitter.com/Kang_eNeS/status/1695945190400475303
Sun Aug 27 23:39:00 +0000 2023;1695944028687040513;"Daftar Titik Panas Sekitar IKN Nusantara, Potensi Karhutla harus jadi Pertimbangan Pindah Ibu Kota  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #karhutla #kebakaranhutan  https://t.co/R6dNHXFyec lewat @tribunkaltim";0;0;0;0;in;103551225;1695944028687040513;tribunkaltim;https://twitter.com/tribunkaltim/status/1695944028687040513
Sun Aug 27 23:38:35 +0000 2023;1695943923099963659;"KemenPUPR menargetkan pembangunan 47 tower rusun ASN di IKN Nusantara selesai pd akhir 2024. Pada Juli 2024 ditargetkan minimal sudah ada 12 tower rusun ASN IKN yg telah selesai terbangun, fully furnished, dan siap untuk dihuni oleh para ASN  Mantap Gus Paspampres Tidur Kebangun https://t.co/aSj7SXjyi2";1;2;14;14;in;2580861451;1695943923099963659;bamantara00;https://twitter.com/bamantara00/status/1695943923099963659
Sun Aug 27 23:34:14 +0000 2023;1695942829334564997;"@Hansunriko Nah. IKN👍👍";0;0;0;0;in;1371339082706477057;1695929524071068097;AliBej0;https://twitter.com/AliBej0/status/1695942829334564997
Sun Aug 27 23:23:21 +0000 2023;1695940089988399354;"@Yulia_NS79 IKN Nusantara👍👍";0;0;0;1;in;1371339082706477057;1695929269451694182;AliBej0;https://twitter.com/AliBej0/status/1695940089988399354
Sun Aug 27 23:17:06 +0000 2023;1695938519129272567;"@MardaniAliSera @DPR_RI @FPKSDPRRI @PKSejahtera @ikn_id Batalin aja... Apa urgensi nya IKN, keuangan negara morat marit... Ujung2nya utang lagi... Utang lagi... Siapa yg bayar...? Dungu jangan di piara...";0;0;0;0;in;893320152;1693571512488562988;edyalfendy1;https://twitter.com/edyalfendy1/status/1695938519129272567
Sun Aug 27 23:15:24 +0000 2023;1695938088797925786;"Tol Ikn Bandara Tempat ibadah Patung Gapura ??????";0;0;0;0;in;1529674967516090370;1695938088797925786;Hotklamp;https://twitter.com/Hotklamp/status/1695938088797925786
Sun Aug 27 23:07:58 +0000 2023;1695936221552476369;"Kan sdh diserahkan tuh lokasi ikn";0;0;0;0;in;100767754;1695936221552476369;manuskele;https://twitter.com/manuskele/status/1695936221552476369
Sun Aug 27 23:04:42 +0000 2023;1695935398361649515;"@alexanderdrspan Aku setuju Sama IKN, buatku IKN adalah program jangka panjang buat mempertahankan growth 5%, Tapi ya gtu eksekusinya terlalu buru"";0;1;0;0;in;382641814;1695927282051998102;ardi_tama1;https://twitter.com/ardi_tama1/status/1695935398361649515
Sun Aug 27 22:59:20 +0000 2023;1695934048059982321;"Kementerian PUPR memastikan tidak ada tenaga kerja asing asal China yang menggarap proyek IKN Nusantara @ikn_id @erzavindaf @IgoMagaz @Hansunriko  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/gkhGQSOpNh";0;0;0;0;in;353558175;1695934048059982321;NatureApproach;https://twitter.com/NatureApproach/status/1695934048059982321
Sun Aug 27 22:58:07 +0000 2023;1695933741611561410;"Kementerian PUPR Pastikan Tak Ada Tenaga Kerja Asing Dalam Proyek IKN  @Hansunriko @ikn_id @_Umamlik @CerahID  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/R8thTsJNKl";0;0;0;0;in;2295629636;1695933741611561410;KelestarianAlam;https://twitter.com/KelestarianAlam/status/1695933741611561410
Sun Aug 27 22:57:37 +0000 2023;1695933613605634454;"Percepatan pembangunan di kawasan Ibu Kota Nusantara akan mengatasi masalah pengangguran di Kalimantan Timur @Ghurem2 @erzavindaf @ardi_tama1 @ikn_id  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/XMkAjlB3jH";0;0;0;0;in;1417384298;1695933613605634454;NusaLestarie;https://twitter.com/NusaLestarie/status/1695933613605634454
Sun Aug 27 22:56:45 +0000 2023;1695933396260888766;"Kementerian PUPR melalui Satgas Pelaksanaan Pembangunan Infrastruktur IKN menyebut, proyek pembangunan IKN Nusantara telah menyerap 9.713 pekerja lokal. @CerahID @Ghurem2  @erzavindaf @ardi_tama1  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/eSVG4VMj5n";0;0;0;1;in;544741523;1695933396260888766;Bangkit1Negeri;https://twitter.com/Bangkit1Negeri/status/1695933396260888766
Sun Aug 27 22:55:59 +0000 2023;1695933206208618700;"Bendungan Sepaku Semoi IKN Bakal Dilengkapi PLTS Terapung Berkapasitas 100 MW @ikn_id @_Umamlik @CerahID @Ghurem2   #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/Jiq9BkgoVp";0;0;0;0;in;353558175;1695933206208618700;NatureApproach;https://twitter.com/NatureApproach/status/1695933206208618700
Sun Aug 27 22:55:41 +0000 2023;1695933130627338619;"Bendungan Sepaku Semoi di IKN Nusantara Akan Dilengkapi PLTS Terapung 100 MW  @_Umamlik @CerahID @Ghurem2 @erzavindaf   #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/9eKjSZcVvd";0;0;0;0;in;2295629636;1695933130627338619;KelestarianAlam;https://twitter.com/KelestarianAlam/status/1695933130627338619
Sun Aug 27 22:54:37 +0000 2023;1695932861600395281;"Kementerian PUPR mengungkapkan Bedungan Sepaku Semoi di IKN Nusantara akan dilengkapi PLTS terapung berkapasitas 100 MW)  @IgoMagaz @Hansunriko @ikn_id @_Umamlik  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/yGbLyEpLJl";0;0;0;0;in;1417384298;1695932861600395281;NusaLestarie;https://twitter.com/NusaLestarie/status/1695932861600395281
Sun Aug 27 22:53:43 +0000 2023;1695932634516656280;"Bendungan Sepaku Semoi IKN Bakal Dilengkapi PLTS Terapung  @erzavindaf @IgoMagaz  @Hansunriko @ikn_id   #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/aniYsT8uYb";0;0;0;0;in;544741523;1695932634516656280;Bangkit1Negeri;https://twitter.com/Bangkit1Negeri/status/1695932634516656280
Sun Aug 27 22:47:21 +0000 2023;1695931033806623203;"Kementerian PUPR: Proyek IKN Serap 9.713 Pekerja Lokal, Tak Ada Tenaga Kerja Asing  @CerahID @Ghurem2  @erzavindaf @ardi_tama1  #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/4q8kZ40HqL";0;125;38;184;in;922669790;1695931033806623203;KotaNusantara;https://twitter.com/KotaNusantara/status/1695931033806623203
Sun Aug 27 22:46:53 +0000 2023;1695930913744683333;"Bendungan Sepaku Semoi IKN Bakal Dilengkapi PLTS Terapung 100 MW  @erzavindaf @IgoMagaz  @Hansunriko @ikn_id   #IbukotaNegara #IKNNusantara #PindahIbuKota https://t.co/e06C0dC2sV";0;137;38;176;in;922669790;1695930913744683333;KotaNusantara;https://twitter.com/KotaNusantara/status/1695930913744683333
Sun Aug 27 22:41:23 +0000 2023;1695929532078027130;"Di Jakarta PNS tdk dapat rumah tdk ada yg ributin , di IKN buat sementara satu Unit utk 6 org cukup nyaman .";0;0;0;0;in;984467069172269056;1695929532078027130;ManadjaTambuna5;https://twitter.com/ManadjaTambuna5/status/1695929532078027130
Sun Aug 27 22:41:22 +0000 2023;1695929524071068097;"OIKN melalui Kedeputian Sosial, Budaya, dan Pemberdayaan Masyarakat bersama DPPM Universitas Indonesia (UI) memberikan pelayanan kesehatan gratis bagi pekerja konstruksi di Hunian Pekerja Konstruksi (HPK), Ibu Kota Nusantara (IKN).  Mantap Gus Paspampres Tidur Kebangun https://t.co/CZK7IvfUnc";1;2;12;12;in;1349266626844061696;1695929524071068097;Hansunriko;https://twitter.com/Hansunriko/status/1695929524071068097
Sun Aug 27 22:41:17 +0000 2023;1695929506694049958;"Pertumbuhan Ekonomi ASEAN Jadi Titik Terang Global  @erzavindaf @IgoMagaz  @Hansunriko @ikn_id   #UMKM #EkonomiKuat #Pariwisata https://t.co/ELzyaGO7if";0;157;47;245;in;2377352785;1695929506694049958;GenZNusantara;https://twitter.com/GenZNusantara/status/1695929506694049958
Sun Aug 27 22:41:15 +0000 2023;1695929498506850676;"@pengarang_sajak Beli barang Rusia atau Cina kalo ga nurut pun juga diembargo  Contoh nyenggol proyek smelter, kereta cepat, IKN apa ga dimampusin sama cina entar Atau ngomong kata terlarang kek "U-word" apa ga bikin Poutine marah entar";0;3;0;2;in;1421635583395328000;1695740306271182861;ahmahmNiam;https://twitter.com/ahmahmNiam/status/1695929498506850676
Sun Aug 27 22:41:09 +0000 2023;1695929472686706807;"PNS di IKN harus rela berbagi kamar dan alasan Dirut Garuda Indonesia Irfan Setiaputra ingin resign menjadi berita populer di kumparanBisnis. #bisnisupdate #update #bisnis #text https://t.co/ewhh6lFPgq";0;0;0;0;in;759692754985242625;1695929472686706807;kumparan;https://twitter.com/kumparan/status/1695929472686706807
Sun Aug 27 22:35:20 +0000 2023;1695928009461739683;"@BangPakatDayak IKN akan berkembang bersama kearifan lokal masyarakat Kalimantan yg jg dr berbagai suku &amp  budaya.. bkn akan hiruk pikuk spt DKI di Jawa";0;0;0;0;in;279744359;1695330252321698128;tamimreds;https://twitter.com/tamimreds/status/1695928009461739683
Sun Aug 27 22:34:42 +0000 2023;1695927848476008507;"@BangPakatDayak IKN akan berkembang bersama kearifan lokal masyarakat Kalimantan yg jg dr berbagai suku &amp  budaya.. bkn akan hiruk pikuk spt DKI di Jawa";0;1;0;3;in;279744359;1695745211748766091;tamimreds;https://twitter.com/tamimreds/status/1695927848476008507
Sun Aug 27 22:32:01 +0000 2023;1695927174304596392;"@MARQUEZ__93 IKN akan berkembang bersama kearifan lokal masyarakat Kalimantan yg jg dr berbagai suku &amp  budaya.. bkn akan hiruk pikuk spt DKI di Jawa";0;0;0;0;in;279744359;1695360933768679590;tamimreds;https://twitter.com/tamimreds/status/1695927174304596392
Sun Aug 27 21:07:30 +0000 2023;1695905902941876445;""Lebih baik hidup sederhana &amp  mensyukuri apa yg sdh dimiliki. Karena tak akan pernah ada habisnya jika terus menuruti gengsi." "Please say no RIBA " Pemerintahan 2024-2029 akan terbebani Hutang proyek KA Cepat Jkt-Bandung &amp  proyek IKN yang membutuhkan pendanaan yang besar. https://t.co/EWHHlyT3Nk";0;0;1;6;in;1200407471363256321;1695905902941876445;jacktanggo_34;https://twitter.com/jacktanggo_34/status/1695905902941876445
Sun Aug 27 20:14:56 +0000 2023;1695892675235619086;"@linda_gunawan @AyatMamas @BangPakatDayak Ya elah baru master plan..tiap project juga di master plan nya pasti wow pas kenyataanya gak bakal sama.  Gw dukung dah ikn jadi biar gw kesampaian bisa naik mobil terbang wkwkwkkwkwk";0;1;0;0;in;1342145648959713280;1695330252321698128;Andriiieeeeee;https://twitter.com/Andriiieeeeee/status/1695892675235619086
Sun Aug 27 18:17:21 +0000 2023;1695863085477843351;"Demokrat biasa jago subsidi dan korupsi bangun IKN ribut";0;0;0;0;in;1364773760;1695863085477843351;pidinbae;https://twitter.com/pidinbae/status/1695863085477843351
Sun Aug 27 17:44:07 +0000 2023;1695854720550871385;"IKN adalah kuburan dan baru nisan bagi Jokowi dan kroninya. Kenapa ? Karena dari awal IKN tidak dilakukan study kelayakan dan dampak kerusakan lingkungan.  IKN itu gak jelas konsepnya utk jadi kota besar bahkan sekedar kampung besar.  Perlu tim hebat untuk mengintegrasi seluruh…";0;2;10;16;in;1625007556988112897;1695854720550871385;P4S0P4Tl5151;https://twitter.com/P4S0P4Tl5151/status/1695854720550871385
Sun Aug 27 17:36:11 +0000 2023;1695852726091923792;"IKN Era Baru Pembangunan Indonesia  #DukungIKN #IKNNusantara #IKNMendunia #IKN https://t.co/AuRlI8Qmua";0;0;0;0;in;1109861879860477952;1695852726091923792;IndoSentrisID;https://twitter.com/IndoSentrisID/status/1695852726091923792
Sun Aug 27 17:32:47 +0000 2023;1695851868252213410;"@barcastuff_idn Maap roberto suruh ke IKN aja 🙏🏻";0;0;0;0;in;1561122346890457088;1695851490823581964;indobelanda666;https://twitter.com/indobelanda666/status/1695851868252213410
Sun Aug 27 17:31:55 +0000 2023;1695851648906920425;"@jalur5_ Ini salah satu cara agar supaya bisnis mobil listrik lancar yg di pegang oleh kroni.pake alasan polisi,dan di framing dg boneka (Jokowi) menderita batuk 7 hari akibat polusi. Agr proyek IKN berjalan&amp  dilanjutkan,sdgkan proyek IKN bukan janji saat dlm kampanye.goblok!!!!!!";0;0;0;0;in;3248163614;1695597724656443682;zijoenaedi;https://twitter.com/zijoenaedi/status/1695851648906920425
Sun Aug 27 17:30:39 +0000 2023;1695851332895473910;"@adriansyahyasin Semoga IKN ngambil contoh ke singapura";0;0;0;1;in;1068007096610947072;1695781214752505905;____fajar;https://twitter.com/____fajar/status/1695851332895473910
Sun Aug 27 17:11:37 +0000 2023;1695846541066674409;"@Jatayu_45 @dedidarmawan191 Tentu menaikan BBM dong, dengan demikian pembangunan IKN yang minim anggaran dapat dipenuhi,.. Itu pun belum cukup,... Begitu penafsiran saya.....";0;0;0;0;in;1652026007606689792;1695668662966133149;BangKandar79859;https://twitter.com/BangKandar79859/status/1695846541066674409
Sun Aug 27 17:00:37 +0000 2023;1695843774143074494;"@GerryS menunggu f-15 geber diatas istana IKN";0;0;0;0;in;1531278515043434496;1693847504616669671;agum_widi;https://twitter.com/agum_widi/status/1695843774143074494
Sun Aug 27 16:58:14 +0000 2023;1695843174038790536;"Dan manusia manusia sampah membangga-banggakan proyek IKN";0;0;0;0;in;1014822126;1695843174038790536;friedebaho11;https://twitter.com/friedebaho11/status/1695843174038790536
Sun Aug 27 16:51:26 +0000 2023;1695841461747830797;"Sedih banget w baca komen di tktok tdi tntg ikn. Capek w :( org org mulutnya jahat bangett";0;1;0;0;in;1287262916589154304;1695841461747830797;Nayanabeii;https://twitter.com/Nayanabeii/status/1695841461747830797
Sun Aug 27 16:40:09 +0000 2023;1695838621000200528;"@bachrum_achmadi IKN aja kalian ributin… sok bicara keadilan buat papua 😂😂😂😂";0;0;0;0;in;25975212;1695651413341421664;wiwowibowo;https://twitter.com/wiwowibowo/status/1695838621000200528
Sun Aug 27 16:37:35 +0000 2023;1695837976813855215;"@Wawat_Kurniawan @aniesbaswedan 1. Ucapan bajingan tolol itu mengarah ke jabatannya bukan pribadi krn kebijakannya @jokowi yg ngawur terutama IKN dan omnibuslaw 2. SBY melaporkan sebagai personal krn difitnah hal-hal yg tak berkaitan dgn kebijakannya beliau sbg presiden, seperti punya anak diluar pernikahan";0;0;0;0;in;1455354184551714817;1695749063168438496;zvastika;https://twitter.com/zvastika/status/1695837976813855215
Sun Aug 27 16:30:12 +0000 2023;1695836119878017356;"Hore cebong sorak hutang tambah 1.250 trilyun .. heran kerja kok hasilnya hutang belum termasuk dana umat haji , dana pensiun apa ada duitnya ?  penggelapan 349 T  pajak, hutang swasta.. kerugian BUMN , hutang IKN https://t.co/5fs4O1z1dt";2;12;24;32;in;1667213278240706560;1695836119878017356;alfatih212426;https://twitter.com/alfatih212426/status/1695836119878017356
Sun Aug 27 16:29:54 +0000 2023;1695836043587846378;"@boyfebtuju @Anak__Ogi Intinya yg 2 itu pasti gak mau lanjutkan IKN krn pengen proyek kepemimpinan jokowi itu dianggap gagal.  Pilih yang akan meneruskan  pekerjaan jokowi, membangun IKN. Sudah saatnya Indonesia Maju.";0;1;0;1;in;1606325579879682049;1695613286673440967;2ribu23mpat;https://twitter.com/2ribu23mpat/status/1695836043587846378
Sun Aug 27 16:24:37 +0000 2023;1695834715230753082;"@dennyindrayana Melacurkan gelar akibat sebuah kebencian...";0;0;0;0;in;3313066993;1695581996364476578;KasdiIskandar;https://twitter.com/KasdiIskandar/status/1695834715230753082
Sun Aug 27 16:05:04 +0000 2023;1695829792346734831;"Presiden Hebat itu Bernama @jokowi Eksekutor handal bernyali Rajawali.... Penerusnya  yang punya nyali dan berani menjadi eksekutor adalah @ganjarpranowo .  #IKN  #NKRIMembangun  #nkrihargamati  #SahabatBUMN  #ganjarist  #SahabatGanjar";0;0;0;0;in;1321881156460007424;1695827528928391675;IchwanAnto1;https://twitter.com/IchwanAnto1/status/1695829792346734831
Sun Aug 27 15:58:10 +0000 2023;1695828055779107165;"SBY mau buat Asian Games, yang eksekusi Jokowi. Bu Mega mau bikin trans Papua, yang eksekusi Jokowi. Pemindahan Ibu Kota Negara IKN sudah ada rencana dari presiden pertama Soekarno &amp  sudah direncanakan &amp  dibahas oleh Soeharto tetap yang eksekusi Jokowi...";0;1;0;0;in;1321881156460007424;1695827528928391675;IchwanAnto1;https://twitter.com/IchwanAnto1/status/1695828055779107165
Sun Aug 27 15:35:55 +0000 2023;1695822456634945537;"@Miduk17 Dan hadiah HUT RI kali ini sangat spesial buat rakyat karena sebentar lg BBM kembali naik sebab jd beban APBN katanya, sementara KA Cepat n IKN di Genjot terus, padahal janji dulu g pake APBN 😥, Kemana suaranya yg teriak² radikal radikul..???";0;0;0;0;in;1604127772343152641;1695730205183406170;MasKulin_MS;https://twitter.com/MasKulin_MS/status/1695822456634945537
Sun Aug 27 15:26:11 +0000 2023;1695820009912852830;"@bachrum_achmadi Ga usah bacot kau lae tentang keadilan klen kalo masih ga setuju IKN.";0;0;0;0;in;1458249446177722373;1695651413341421664;H3ll_boy99;https://twitter.com/H3ll_boy99/status/1695820009912852830
Sun Aug 27 15:25:22 +0000 2023;1695819803347533999;"Ga paham apa tujuan bangun IKN ini di tengah berbagai kesulitan yg sedang dialami bangsa";0;0;0;0;in;1114546327315070976;1695819803347533999;Diks_btn;https://twitter.com/Diks_btn/status/1695819803347533999
Sun Aug 27 15:11:04 +0000 2023;1695816206069203176;"@msaid_didu Kong Didu kok gak sebutin IKN?  Berarti setuju dong dengan IKN";0;0;0;0;in;122927706;1695327554469806244;sahid4h;https://twitter.com/sahid4h/status/1695816206069203176
Sun Aug 27 15:09:16 +0000 2023;1695815750651662636;"@Ust_Alansyah @jokowi Lu tau konsepnya IKN nggak?...iqro dulu digoogle banyak noh...";0;0;0;0;in;1669335044408897537;1694717714194120894;ragil8698;https://twitter.com/ragil8698/status/1695815750651662636
Sun Aug 27 15:08:51 +0000 2023;1695815648537198986;"@dhemit_is_back Mestilah untung bang ,dari tambang Nikel di Sulawesi ,belom dari tambang emas Newton di NTB tambah perkebunan sawit yg juta hektar yg di kelola Luhut di bebaskan ,laba nya ratusan triliun masuk nya kemana ,tambah tambang batu bara + ladang jual IKN 😎";0;0;0;0;in;1657682046016454664;1695768452613673397;21_mozza;https://twitter.com/21_mozza/status/1695815648537198986
Sun Aug 27 14:59:34 +0000 2023;1695813308530704795;"@___hazelenglish Iyanih gegara IKN";0;0;0;0;in;1178736139529682944;1695733539646607490;papoyydotn;https://twitter.com/papoyydotn/status/1695813308530704795
Sun Aug 27 14:52:18 +0000 2023;1695811482330554503;"@bonbonbaby007 Omg. Bilibili 🤣🤣🤣🤣";0;0;0;1;in;1353825895941869569;1695807455870292426;ikn0wn0tthings;https://twitter.com/ikn0wn0tthings/status/1695811482330554503
Sun Aug 27 14:43:19 +0000 2023;1695809221269540870;"@jakfest1 @adriansyahyasin Kalau ikn jadi bisa mengurangi kepadatan penduduk jakarta dan jawa pada umumnya";0;0;0;1;in;760497460145819648;1695639783383736340;Jumadi52056989;https://twitter.com/Jumadi52056989/status/1695809221269540870
Sun Aug 27 14:42:08 +0000 2023;1695808923574407507;"@kimi198021 @ch_chotimah2 @ganjarpranowo Laaaah prabowo kaya dan dpt duit dr mana? Kl gak ngeeampok negara, dan salah satu lahannya diambil lg oleh negara untk dijadikan ikn";0;0;0;1;in;1527635169020346369;1695305175354015848;HeriJuhaery;https://twitter.com/HeriJuhaery/status/1695808923574407507
Sun Aug 27 14:29:07 +0000 2023;1695805649085772006;"@CNNIndonesia Aturan mainnya bagaimana ini?  - Nyambitnya boleh pakai sembarang merek khan? - Menteri, anggota Dewan boleh disambit juga?  Rakyat butuh pelampiasan.";0;0;0;8;in;1097021784212135936;1695750894556737915;AntiPengPeng;https://twitter.com/AntiPengPeng/status/1695805649085772006
Sun Aug 27 14:22:34 +0000 2023;1695803997704409439;"Isu Polusi Udara Jakarta Untuk Muluskan Proyek Kendaraan Listrik dan IKN? https://t.co/flbjXXi2Cc";0;0;0;0;in;1622493825104240641;1695803997704409439;JokoHar67908821;https://twitter.com/JokoHar67908821/status/1695803997704409439
Sun Aug 27 14:19:53 +0000 2023;1695803322232701400;"@PartaiSocmed Presiden Jokowi batal bangun IKN??";0;0;0;0;in;1604175787426336768;1695788637076553962;RadenSyamill;https://twitter.com/RadenSyamill/status/1695803322232701400
Sun Aug 27 14:07:50 +0000 2023;1695800290233266600;"@strike_bravo_b @PNS_Ababil Yo yg mau tukeran boleh nih sama saya.. biar saya yg ke IKN😅";0;0;0;1;in;1337986541159731200;1695306569901375640;JayusHendra;https://twitter.com/JayusHendra/status/1695800290233266600
Sun Aug 27 14:07:39 +0000 2023;1695800246520172582;"Bahaya, Titik Panas Dampak Tambang Batu Bara Ilegal Muncul di Pinggir IKN Nusantara https://t.co/JHrVD2TTSa";0;0;0;0;in;305657272;1695800246520172582;ilhamiasnawi;https://twitter.com/ilhamiasnawi/status/1695800246520172582
Sun Aug 27 14:04:09 +0000 2023;1695799363854008392;"Otorita Ibu Kota Nusantara saat ini sedang fokus menyelesaikan tahapan pertama pembangunan IKN,terutama untuk persiapan upacara kenegaraan 17 Agustus 2024. #partaigolkar #golkarpedia #airlanggahartarto #kuningkeren #BagusAdhiMahendraPutra #wiswayahegolkar https://t.co/ogs1oOFfWx https://t.co/iiU1l4PkHn";0;0;4;2;in;1576559606083424256;1695799363854008392;Golkar_News;https://twitter.com/Golkar_News/status/1695799363854008392
Sun Aug 27 14:03:31 +0000 2023;1695799204386652664;"@marimassachet Kamu nanti ikut pindah ke ikn ga Mas?";0;1;0;0;in;59823632;1695653034473472189;makrusio;https://twitter.com/makrusio/status/1695799204386652664
Sun Aug 27 13:59:04 +0000 2023;1695798086789144845;"Kementerian PUPR telah menyiapkan anggaran sebesar Rp2,7 triliun unuk membangun bandara VVIP di IKN Nusantara. https://t.co/2I4lGrhxya";4;13;8;45;in;23343960;1695798086789144845;kompascom;https://twitter.com/kompascom/status/1695798086789144845
Sun Aug 27 13:56:16 +0000 2023;1695797379285275119;"@dita_wr Itu gak mau disuruh berhenti dulu apa semua kendaraan pribadi jalan (bagi yg bilang biang keroknya kendaraan), ato semua PLTU berhenti (yg bilang salah PLTU).  Jakarta udah kyk abandoned ship aja. Padahal masih ibu kota. IKN juga msh jauh kelarnya kapan. 😅";0;1;0;1;in;40767496;1695747027605279167;martharosana;https://twitter.com/martharosana/status/1695797379285275119
Sun Aug 27 13:54:39 +0000 2023;1695796975084744768;"Isu Udara Jakarta Ramai Dibahas, Kepentingan Oligarki pada Kendaraan Listrik dan IKN?  Indra Herlambang Beneran Dipelihara YaSi Dwi Sasono Vietnam Minggu Besok Senin Ujan Haaland Shibal AR-15 Batman Jacksonville #AFFKacau #VindesSport #AFFU23 https://t.co/jAoEo3wtVm";0;0;0;0;in;1456949178421100548;1695796975084744768;news_wanheart;https://twitter.com/news_wanheart/status/1695796975084744768
Sun Aug 27 13:53:37 +0000 2023;1695796714115117417;"@kumparan Hahaha, syahwat ikn yg ngawur, yg kena imbasnya asn, macam kandang ayam diisi 6 org, udah gaji alakadarnya";0;0;0;0;in;864435782;1695263923589575042;AntiKebodohan;https://twitter.com/AntiKebodohan/status/1695796714115117417
Sun Aug 27 13:52:12 +0000 2023;1695796356244517044;"Yess anda benar min... Sudah dipastikan ini rencana para oligarki program kendaraan listrik dan IKN. Framing2 sudah di mulai  Dan sepertinya jakarta sengaja di buat kotor oleh petugas partai.";0;0;0;0;in;1556316407209820160;1695796356244517044;wonggenden9;https://twitter.com/wonggenden9/status/1695796356244517044
Sun Aug 27 13:29:34 +0000 2023;1695790660635480197;"@tigapuluhpersen Wkwkwk bukan berat yg ituu, speaking of ikn, bakalan terjadi ga sih?";0;1;0;0;in;1307719195371532288;1695787949554909249;nonolaaaa;https://twitter.com/nonolaaaa/status/1695790660635480197
Sun Aug 27 13:29:11 +0000 2023;1695790565814866141;"kalo gue pindah ke ikn gausah kaget gausah bikin farewell farewell lagi ya teman teman";0;0;0;0;in;36520885;1695790348998787077;alssskey;https://twitter.com/alssskey/status/1695790565814866141
Sun Aug 27 13:22:38 +0000 2023;1695788916476092609;"Siapa saja pemilik lahan IKN yang bakal mendapat cuan besar... 🔺Wong cilik jangan buta politik🔺  Benar iki om @Yusrilihza_Mhd  ada lahan di IKN 🤭🤭 LBP jelas...  Makanya PT TASPEN dikelola secara profesional.....kata Yusril.....Ga tahunya ya tempe nya https://t.co/qkmXrrWN4L";0;0;0;0;in;1687481332455325696;1695788916476092609;BarisWidodo;https://twitter.com/BarisWidodo/status/1695788916476092609
Sun Aug 27 13:12:32 +0000 2023;1695786376279810204;"Guna Ciptakan Situasi Aman dan Kondusif, Satgas Ops Nusantara Mahakam Gelar Patroli Kamtibmas Di Sekitar Kawasan Pembangunan IKN  https://t.co/j1giVY6sl0 https://t.co/o38od59cNz";0;0;0;1;in;1184708231869808640;1695786376279810204;HSangasanga;https://twitter.com/HSangasanga/status/1695786376279810204
Sun Aug 27 13:10:07 +0000 2023;1695785764787990635;"Guna Ciptakan Situasi Aman dan Kondusif, Satgas Ops Nusantara Mahakam Gelar Patroli Kamtibmas Di Sekitar Kawasan Pembangunan IKN . . . . #polripresisi #polisiindonesia #polisibaik  #poldakaltim #polresppu #kapolresppu #ppu #iknnusantara #penajam #akbp_hendrik_eka_bahalwan https://t.co/5o3FQIxZxY";0;0;0;5;in;1258665113890013184;1695785764787990635;PpuPolres;https://twitter.com/PpuPolres/status/1695785764787990635
Sun Aug 27 13:10:04 +0000 2023;1695785754637812086;"https://t.co/aF5pEqF1kv, PPU – Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan patroli sambang kamtibmas serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). Minggu (27/8/23). https://t.co/bPlDNfDgJH";0;0;0;0;in;1587005196022206464;1695785754637812086;PolsekKOBA;https://twitter.com/PolsekKOBA/status/1695785754637812086
